WKT,Fire_Station_ID_Hazus,Facility_Name,Address,City,ZIP_Code,Contact_Person,Telephone_Number,Year_Facility_was_Built,Facility_Replacement_Cost_Thousands,Comment,GlobalID,Shape_X,Shape_Y
"POINT (-86.1289486025887 38.2102888244729)",CO709761,CORYDON VOLUNTEER FIRE DEPARTMENT,"PO BOX 158
PO BOX 158",CORYDON,47112, , ,,618,CountyApproved,{732DA29E-81BE-4D10-BBCD-5F48A63CF1F8},-86.1289486025887,38.2102888244729
"POINT (-86.0805583710611 38.0411384582341)",CO709753,BOONE TOWNSHIP VOLUNTEER FIRE,10850 S HIGHWAY 11 SE,LACONIA,47135-8822, , ,,618,CountyApproved,{F73BB163-2915-4F80-945C-7DC408B09ED2},-86.0805583710611,38.0411384582341
"POINT (-86.0495884076294 38.1631287234663)",CO709754,NEW MIDDLETOWN VOLUNTEER FIRE,4055 FIRE LN SE,NEW MIDDLETOWN,47160-7925, , ,,618,CountyApproved,{38DA5B6A-AD9E-456D-A6EA-96B0ABAD389E},-86.0495884076294,38.1631287234663
"POINT (-86.1293786125965 38.2204888471928)",CO709755,CORYDON VOLUNTEER FIRE DEPARTMENT,"PO BOX 158
PO BOX 158",CORYDON,47112, , ,,618,CountyApproved,{074C4DF3-370B-4836-BC25-2A8407C26A0B},-86.1293786125965,38.2204888471928
"POINT (-85.3875485644109 38.7889097021402)",CO763037,Madison Township Volunteer,3413 N Michigan Rd,Madison,47250-7814, , ,,618,CountyApproved,{04187B23-14BD-48EE-8555-CFEB601424D0},-85.3875485644109,38.7889097021402
"POINT (-85.3753884167404 38.7365095755357)",CO763043,Fair Play Fire Company #1,403 E Main St,Madison,47250, , ,,618,CountyApproved,{01DDE6F3-466A-4C83-84FF-2DB27609D391},-85.3753884167404,38.7365095755357
"POINT (-86.029567210027 41.0390083028784)",IN000195,Henry Twp Fire Dept,204 W Rochester St,Akron,46910-0000, , ,,618, ,{943F5E16-F718-4FB9-B535-78168CA02DED},-86.029567210027,41.0390083028784
"POINT (-85.9456190837743 41.7224399646151)",IN000197,Osolo Twp Fire Dept,24936 Buddy St,Elkhart,46514-9727, , ,,618, ,{5FBD63FB-C591-4966-B40A-25EF58E1A5B1},-85.9456190837743,41.7224399646151
"POINT (-84.869305683912 40.9746894171004)",IN000199,Monroeville Fire Dept,205 W South St,Monroeville,46773-0000, , ,,618, ,{34C8EF2B-577A-4042-A716-CC6D1D492AB8},-84.869305683912,40.9746894171004
"POINT (-84.9293557683363 40.8276893946341)",IN000200,Decatur Fire Dept,206 S 7th St,Decatur,46733-1682, , ,,618, ,{6BB0B438-E3DC-498C-BB07-13942638004D},-84.9293557683363,40.8276893946341
"POINT (-86.0333453367771 40.0898210554202)",IN000204,Noblesville Fire Dept Station,20777 Hague Rd,Noblesville,46060-9013, , ,,618, ,{234789EF-3D32-4BD3-B0D5-614E6B9D1C0C},-86.0333453367771,40.0898210554202
"POINT (-85.8360578494533 41.5879494703414)",IN000206,Goshen Fire Dept,209 N 3rd St,Goshen,46526-3201, , ,,618, ,{3F6BD851-0433-4359-9751-AD261D17C60C},-85.8360578494533,41.5879494703414
"POINT (-85.8296760210709 40.0677803455442)",IN000207,Fire Dept,21 E 9th St,Lapel,46051-0000, , ,,618, ,{7B5A1113-E25C-43AA-A4A4-A40990D77096},-85.8296760210709,40.0677803455442
"POINT (-86.4779193536423 38.231808862089)",CO633679,Union Fire Station,336 W State Rd 62,Sulphur, , , ,1997,250,"County verified; Added by TPC, 9/29/05",{E62783E8-7ACE-4F0E-A95E-D0226388D204},-86.4779193536423,38.231808862089
"POINT (-85.40047855982 38.7744096493477)",CO763038,Clifty Six Volunteer Fire CO,631 Clifty Dr,Madison,47250-1610, , ,,618,CountyApproved,{D0CD7516-5D8F-41AF-BBFF-AD743FAAF1C8},-85.40047855982,38.7744096493477
"POINT (-85.5160788207142 38.8902399894428)",CO763044,Dupont Fire Dept,6842 W South St,Dupont,47231-0000, , ,,618,CountyApproved,{0C6BE3EE-F4F6-4296-B46B-AFADE25E9C21},-85.5160788207142,38.8902399894428
"POINT (-85.0545461624293 41.3662496539685)",IN000209,Auburn Fire Dept,210 S Cedar St,Auburn,46706-2302, , ,,618, ,{66A5AFB8-273A-4991-B90D-676AFB0AB6B2},-85.0545461624293,41.3662496539685
"POINT (-85.7711557633002 39.8052202188401)",IN000211,Greenfield Fire Dept,210 W New Rd,Greenfield,46140-1094, , ,,618, ,{55F3218C-AFB1-4D32-AF86-8B1A3C444433},-85.7711557633002,39.8052202188401
"POINT (-85.674486287001 40.2615892142864)",IN000214,Alexandria Fire Dept,212 S Harrison St,Alexandria,46001-2422, , ,,618, ,{B68D72D1-4339-4D5D-AB9D-B866A26BB1AB},-85.674486287001,40.2615892142864
"POINT (-85.2357566582555 40.2998294192277)",IN000216,Albany Fire Dept,214 E State St,Albany,47320-1235, , ,,618, ,{771682F7-36DA-4701-A90A-91C9711DA98E},-85.2357566582555,40.2998294192277
"POINT (-85.0007663619501 41.6365397155506)",IN000219,Angola Fire Chief,215 W Broad St,Angola,46703-1401, , ,,618, ,{7F77C6B7-EB84-4C18-B621-E78466FFF0D4},-85.0007663619501,41.6365397155506
"POINT (-86.132716609555 40.4855187922167)",IN000220,Kokomo Fire Dept,215 W Superior St,Kokomo,46901-4637, , ,,618, ,{A63738C0-592C-4076-82A4-15060A2E64A7},-86.132716609555,40.4855187922167
"POINT (-85.6106760039074 39.8881897823612)",IN000229,Wilkinson Fire Dept,223 N Station,Wilkinson,46186-0000, , ,,618, ,{71A70CCC-4BD9-4D63-9F00-D28EC3A191C2},-85.6106760039074,39.8881897823612
"POINT (-85.966586587011 40.479098942607)",IN000233,Volunteer Fire Dept,224 N Meridian St,Greentown,46936-1222, , ,,618, ,{47F95C36-9722-4882-98A6-3BFC8C705664},-85.966586587011,40.479098942607
"POINT (-84.8490855830738 41.1251495123976)",IN000238,Woodburn City Fire Dept,22731 Main St,Woodburn,46797-9430, , ,,618, ,{B677853D-DF1B-4745-95E9-F521F9BA8E28},-84.8490855830738,41.1251495123976
"POINT (-86.1894966465302 40.578608773705)",IN793001,Galveston Fire Dept,101 E Jackson,Galveston,46932-0000, , ,,618, ,{D38739B2-DF9E-490E-9592-43D040974583},-86.1894966465302,40.578608773705
"POINT (-85.3003167367309 39.6265590935224)",IN793160,Glenwood Fire Dept,105 N Main St,Glenwood,46133-0000, , ,,200, ,{55A61D30-5E7F-4EFF-8AA9-01CE35F911C8},-85.3003167367309,39.6265590935224
"POINT (-85.9377663449326 40.3630890688739)",IN793185,Windfall Fire Dept,210 S Independance St,Windfall,46076-0000, , ,,618, ,{E6C0487D-1171-4553-9A40-C7477FEBEF58},-85.9377663449326,40.3630890688739
"POINT (-86.5956466544701 40.4169782659053)",IN000240,Rossville Fire Dept,23 W Main St,Rossville,46065-9459, , ,,618, ,{7425F001-2CE6-4F9B-8CD2-71DD8E472606},-86.5956466544701,40.4169782659053
"POINT (-85.4931062474195 40.1719894190145)",IN000242,Mt Pleasant Twp Fire Dept,2313 S Broadway St,Yorktown,47396-1200, , ,,618, ,{1A31A7AB-C3F6-4BD8-9376-40E1C1F699A2},-85.4931062474195,40.1719894190145
"POINT (-85.5396387124706 38.7383995103676)",CO763039,Kent Volunteer Fire CO,8250 W Kent Blankenship St,Madison,47250-7757, , ,,618,CountyApproved,{ECE9FA55-52F8-47A0-9597-6A74D7FE5DF0},-85.5396387124706,38.7383995103676
"POINT (-85.33028837637 38.7692896919096)",CO763041,Rykers Ridge Volunteer Fire CO,2834 N RYKERS RIDGE RD,Madison,47250-7647, , ,,618,CountyApproved,{E484B202-FEBC-4ABF-A045-DE05125FA24B},-85.33028837637,38.7692896919096
"POINT (-85.6523085661154 38.7955997858941)",CO763042,Deputy Volunteer Fire CO Inc,14275 W Mulberry St,Deputy,47230-0000, , ,,618,CountyApproved,{0E49D2A0-6967-4CD6-8624-C391B83E0016},-85.6523085661154,38.7955997858941
"POINT (-85.3805384325356 38.7376695732905)",CO763045,Madison Fire Dept #2,104 W 3rd St,Madison,47250-3337, , ,,618,CountyApproved,{D61EB138-B005-4F3C-80B7-4263E43EADD5},-85.3805384325356,38.7376695732905
"POINT (-85.398398524832 38.7610296110558)",CO763046,Madison Fire Dept #5,1825 Allen St,Madison,47250-2802, , ,,618,CountyApproved,{0B2A8C64-658B-48D3-8968-BA993E32989D},-85.398398524832,38.7610296110558
"POINT (-86.8497097237146 41.7438201847339)",IN000248,Long Beach Fire Dept,2400 Oriole Trl,Michigan City,46360-1688, , ,,618, ,{A8F51CFF-AB03-4ABA-8F12-45AD4E50A442},-86.8497097237146,41.7438201847339
"POINT (-86.1979059799699 39.9557905323106)",IN000249,Carmel Fire Dept,2410 W 116th St,Carmel,46032-9558, , ,,618, ,{0211765E-D955-422C-A773-E8C29F96C6EA},-86.1979059799699,39.9557905323106
"POINT (-86.1201357131576 39.883261118956)",IN000251,Washington Twp Fire Chief,2508 E 71st St,Indianapolis,46220-1312, , ,,618, ,{32062BB4-0003-4BA7-9457-1346FA55ED6A},-86.1201357131576,39.883261118956
"POINT (-86.1931565916309 39.7359909132515)",IN000252,Indianapolis Fire Dept Shop,2551 S Belmont Ave,Indianapolis,46221-2014, , ,,618, ,{DE2EC5CE-56D3-4288-9BA8-6A717EC3C7BE},-86.1931565916309,39.7359909132515
"POINT (-86.5072064135866 40.2791781005361)",IN000253,Frankfort Fire Dept,257 S Clay St,Frankfort,46041-2512, , ,,618, ,{52C99A16-B499-4DFA-8ECA-AFED78488E2C},-86.5072064135866,40.2791781005361
"POINT (-86.5750170003701 40.6422684631385)",IN000257,Rockfield Fire Station,2644 W 640 N,Rockfield,46977-0000, , ,,618, ,{D52DD27D-8CC2-429C-A4C2-127F183F2BA4},-86.5750170003701,40.6422684631385
"POINT (-85.1014159854232 41.0791095287892)",IN000259,Fort Wayne Fire Academy,2700 Dwenger Ave,Fort Wayne,46803-1445, , ,,618, ,{4C0018D8-F36E-415E-BE70-0D3BB8FC522D},-85.1014159854232,41.0791095287892
"POINT (-85.3754684185389 38.7372895773169)",CO763047,Madison Fire Dept #4,424 Walnut St,Madison,47250-3546, , ,,618,CountyApproved,{C85CDD88-ADC6-496F-B03D-223CD71D67C3},-85.3754684185389,38.7372895773169
"POINT (-85.3915584616669 38.7382295645393)",CO763048,Madison Fire Dept #3,821 W Main St,Madison,47250-3131, , ,,618,CountyApproved,{E3B702B9-4FD1-4F0A-8459-5E79078C4848},-85.3915584616669,38.7382295645393
"POINT (-85.2972486785917 38.8673499563859)",CO763040,Canaan Volunteer Fire Dept,8881 N Canaan Main St,Canaan,47224, , ,,618,CountyApproved,{74BF8CBE-3D33-40D9-9A89-BBBAA495BBCA},-85.2972486785917,38.8673499563859
"POINT (-85.9043184526535 39.2267204160215)",IN000261,Fire Dept-Cheer Fund,2702 Central Ave,Columbus,47201-3125, , ,,618, ,{354410C9-C4BD-4B49-BF3E-04DB2039363B},-85.9043184526535,39.2267204160215
"POINT (-86.9620469417953 40.4591380740584)",IN000263,Wabash Twp Vol Fire Dept,2811 Klondike Rd,West Lafayette,47906-5207, , ,,618, ,{2447CC65-5EBF-41D1-B860-0E8A3AE496EC},-86.9620469417953,40.4591380740584
"POINT (-86.032649342967 41.695299939511)",IN000265,Cleveland Twp Fire Dept,29500 County Road 12,Elkhart,46514-1038, , ,,618, ,{96453C35-41C8-43BB-84F9-2ACA3B3738A4},-86.032649342967,41.695299939511
"POINT (-86.1282355339098 39.9659711233657)",IN000266,Carmel Fire Dept,3 Civic Sq,Carmel,46032-2584, , ,,618, ,{4F51E08E-B158-4E85-8589-3D5C73045F0E},-86.1282355339098,39.9659711233657
"POINT (-86.6353985131476 41.4461690334442)",IN000267,Hamlet Fire Dept,3 N  Start St,Hamlet,46532-0000, , ,,618, ,{D2301649-4F44-48DA-B5E6-17B8B9756B42},-86.6353985131476,41.4461690334442
"POINT (-84.9075457540313 41.3150896014025)",IN000271,Concord Twp Fire Dept,300 Hart St,St Joe,46785-9782, , ,,618, ,{3D4AC3E6-739C-4122-AD60-F6328792DDE7},-84.9075457540313,41.3150896014025
"POINT (-85.3807684303393 38.7359695698112)",CO763049,City of Madison Fire Dept HQ,"101 W Main St, City Hall",Madison,47250-3775, , ,,618,CountyApproved,{693B5781-6774-42ED-9605-304CC62A385B},-85.3807684303393,38.7359695698112
"POINT (-85.4702286129253 38.713779459214)",CO763050,Hanover Fire Dept,211 Main St,Hanover,47243-0000, , ,,618,CountyApproved,{486E4871-6D90-4479-9CEF-BFDEA0FE7E56},-85.4702286129253,38.713779459214
"POINT (-85.2442080735508 38.7354096891198)",CO763051,Milton Township,302 S Brooksburg Main St,Madison,47250-0000, , ,,618,CountyApproved,{4C65A8D9-AAE7-45D8-8A72-FBA027C06EDD},-85.2442080735508,38.7354096891198
"POINT (-86.908076887757 40.4257780925616)",IN000274,West Lafayette Fire Dept,300 North St,West Lafayette,47906-3529, , ,,618, ,{8646C447-AC1C-4077-90EB-A0D921EE8FA9},-86.908076887757,40.4257780925616
"POINT (-86.0036477294782 41.4419090890192)",IN000275,Nappanee Fire Dept,300 W Lincoln St,Nappanee,46550-1907, , ,,618, ,{2C9FEF67-D7D5-4A06-B372-045C21C9DBC5},-86.0036477294782,41.4419090890192
"POINT (-86.9011270096868 40.1872181595615)",IN000278,Linden Fire Dept,302 E Water St,Linden,47955-0000, , ,,618, ,{55D85C9E-A7CB-4C1E-81DC-3B08C47D9F3D},-86.9011270096868,40.1872181595615
"POINT (-85.2638966236234 41.4523197674805)",IN000281,Kendallville Fire Station 2,304 E North St,Kendallville,46755-1128, , ,,618, ,{2610934B-7E89-43DA-952C-FFB09A14FCF5},-85.2638966236234,41.4523197674805
"POINT (-86.7491289842394 41.6392890306907)",IN000283,Center Fire Dept,305 W Johnson Rd,La Porte,46350-1943, , ,,618, ,{1798A485-D6EF-4DB2-A058-CA07224E2050},-86.7491289842394,41.6392890306907
"POINT (-85.1347960340289 41.0703095412274)",IN000284,Fort Wayne Fire Dept,307 Murray St,Fort Wayne,46803-2336, , ,,618, ,{72611E29-5339-4B5A-84A6-83CB2AA5BA30},-85.1347960340289,41.0703095412274
"POINT (-85.832177715159 41.54402933033)",IN000285,Elkhart Township Fire Dept,308 Egbert Rd,Goshen,46526-5406, , ,,618, ,{781E9FA8-9375-4354-8170-F66EB39E1C36},-85.832177715159,41.54402933033
"POINT (-86.4707501136762 38.7342603069016)",CO791785,Mitchell Fire Dept., , , , , ,,618,CountyApproved,{1DF43432-73B8-4E09-8E4D-60944A0B790F},-86.4707501136762,38.7342603069016
"POINT (-86.4480101957338 38.8326003364604)",CO791786,Shawswick Fire Dept. Station 1, , , , , ,,618,CountyApproved,{174526AC-042C-41C4-BC42-6896B750D53E},-86.4480101957338,38.8326003364604
"POINT (-86.493700369932 38.888690411999)",CO791778,SHAWSWICK VFD STN 2, , , , , ,,618,CountyApproved,{6180AAF0-747B-4115-9278-F5FFF5608DF8},-86.493700369932,38.888690411999
"POINT (-86.6764969643017 40.5851183608125)",IN000288,Delphi Fire Dept,310 W Main St,Delphi,46923-1400, , ,,618, ,{2E18C162-3E1A-457F-812D-70D9D0C419F6},-86.6764969643017,40.5851183608125
"POINT (-85.0809064641848 41.5378797250705)",IN000290,Hudson Fire Dept,313 N Main St,Hudson,46747-0000, , ,,618, ,{E6A5A45C-EA33-4C46-B1C6-66F2FA172992},-85.0809064641848,41.5378797250705
"POINT (-86.4636895232236 39.6987601020677)",IN000298,Cartersburg Fire Dept,3273 Main St,Plainfield,46168-8719, , ,,618, ,{475501B6-E945-4826-92ED-3ABB8C48C7F5},-86.4636895232236,39.6987601020677
"POINT (-84.9510966526494 41.7302298829929)",IN000299,Fremont Fire Chief,3280 E State Road 120,Fremont,46737-0000, , ,,618, ,{AFBEF1DA-D91F-4A2F-8526-6110E5310C9A},-84.9510966526494,41.7302298829929
"POINT (-86.5055003251595 38.8468804059088)",CO791766,Bedford Englewood Fire Dept,2415 29th St,Bedford,47421-5259, , ,,618,CountyApproved,{13583F8A-4A33-4849-92F1-B0AFAE2C7496},-86.5055003251595,38.8468804059088
"POINT (-86.3532800033352 38.8386702278543)",CO791787,Shawswick Fire Dept. Kenray, , , , , ,,618,CountyApproved,{B002AC85-5751-40E2-91A0-6B8CA6C952BE},-86.3532800033352,38.8386702278543
"POINT (-86.4910903423469 38.8731504036687)",CO791767,Bedford Northside,502 Lincoln Ave,Bedford,47421-2114, , ,,618,CountyApproved,{B667BEB2-A894-4F46-8B5C-A4C227DE1FC6},-86.4910903423469,38.8731504036687
"POINT (-86.493700369932 38.888690411999)",CO791788,Shawswick Fire Dept. Station 2 Dive, , , , , ,,618,CountyApproved,{F2A7670B-0F6E-46B2-807F-4E3426557284},-86.493700369932,38.888690411999
"POINT (-85.9153553083366 39.8307009197489)",IN000300,Buck Creek Twp Fire Dept,3288 N 600 W,Greenfield,46140-9635, , ,,618, ,{ED1ABEE5-AC64-4CEA-BB8C-DD1671666408},-85.9153553083366,39.8307009197489
"POINT (-86.0847352775187 39.7164503772268)",IN000301,Beach Grove Fire Dept,330 Churchman Ave,Beech Grove,46107-2006, , ,,618, ,{344334D6-F771-4211-BCD2-6168E42A0AD3},-86.0847352775187,39.7164503772268
"POINT (-86.2815791066657 38.3358591510046)",CO633680,Milltown Volunteer Fire Dept,507 Indiana Ave,Milltown, , , ,,,"County verified; Added by TPC, 10/27/05",{DCBEC69B-125E-4961-BD05-A6CC302678E4},-86.2815791066657,38.3358591510046
"POINT (-85.7360763959418 40.1014596327009)",IN000303,Edgewood Fire Dept,3321 Nichol Ave,Anderson,46011-3001, , ,,618, ,{34D32F5E-7FB5-4540-A1C5-C4BA09E3A6FA},-85.7360763959418,40.1014596327009
"POINT (-85.8631354402647 39.7809805299494)",IN000305,Sugar Creek Township Fire Dept,3337 W Us Highway 40,Greenfield,46140-8548, , ,,618, ,{9A8F2C24-0040-4933-A626-76E748DAFEFE},-85.8631354402647,39.7809805299494
"POINT (-85.1074858466018 40.9321894513756)",IN000308,Poe Fire Dept,3619 E Yoder Rd,Fort Wayne,46819-9794, , ,,618, ,{79E38872-F15B-4824-8EC0-AEB25946B55F},-85.1074858466018,40.9321894513756
"POINT (-86.8615284472004 41.3029187084176)",IN000309,La Crosse Fire Dept,3629 Central Ave,La Crosse,46348-0000, , ,,618, ,{5D0C99B3-571B-4C12-9C0B-7EE29B762F6A},-86.8615284472004,41.3029187084176
"POINT (-86.5948903465755 38.8610404476941)",CO791768,Indian Creek Volunteer Fire Department,5357 State Road 158,Bedford,47421, , ,,618,CountyApproved,{DC7594ED-7349-463B-94C7-7E0172FFAEAE},-86.5948903465755,38.8610404476941
"POINT (-86.4809202984056 38.8568503857082)",CO791765,Bedford Fire Dept,1900 H St,Bedford,47421-4646, , ,,618,CountyApproved,{CF4262FF-FAFB-4BCA-9A2F-4D76BA0FF726},-86.4809202984056,38.8568503857082
"POINT (-86.4059800484128 38.7917802681333)",CO791790,Guthrie Fire Dept. Buddha Station, , , , , ,,618,CountyApproved,{D69A9BE5-759F-4C23-B63D-ACF88E24A76C},-86.4059800484128,38.7917802681333
"POINT (-86.5259104035692 38.9008704355545)",CO791769,Oolitic Volunteer Fire Department,109 Main St,Oolitic,47451, , ,,618,CountyApproved,{1A321BED-0F4D-411B-840C-7E12EAEE514C},-86.5259104035692,38.9008704355545
"POINT (-86.8533988047569 41.4624688840264)",IN000313,Noble Township Fire Dept,3788 W 800 S,Union Mills,46382-9672, , ,,618, ,{A16D0625-E59A-4033-B8B7-FD584EF98C73},-86.8533988047569,41.4624688840264
"POINT (-86.1011990217044 38.6053696660479)",IN000314,Salem Fire Dept,38 Public Sq,Salem,47167-2036, , ,,618, ,{D09DEEC7-96C1-433E-B3F9-F6557033BE02},-86.1011990217044,38.6053696660479
"POINT (-86.0677365065435 40.4340388905083)",IN000318,Taylor Township Fire Rescue,3885 E 300 S,Kokomo,46902-0000, , ,,618, ,{9CE55510-40F3-4429-857D-BC0B64ADEC42},-86.0677365065435,40.4340388905083
"POINT (-86.0510253024843 40.0675511801209)",IN000325,Noblesville Fire Dept,400 S Harbour Dr,Noblesville,46060-9107, , ,,618, ,{0387C18E-C1FD-4546-8F9C-4FE34111DB82},-86.0510253024843,40.0675511801209
"POINT (-86.671550083239 38.7223803667042)",CO791770,Huron Springfield Twp Vol Fire Dept,W Railroad St,Huron,47437-0044, , ,,618,CountyApproved,{7E298B0C-6178-4C16-AC0E-650F98FC3F0D},-86.671550083239,38.7223803667042
"POINT (-86.6185604773886 38.9356004977351)",CO791779,Perry Township Fire Department, , , , , ,,618,CountyApproved,{5D7326B2-F36D-413C-BE66-A18C1F56A236},-86.6185604773886,38.9356004977351
"POINT (-86.3708884790714 39.7055103283169)",IN000330,Plainfield Fire Dept,4010 Clarks Creek Rd,Plainfield,46168-1948, , ,,618, ,{D7D20DE1-8D49-4DF2-8DF8-38BB4441F7D0},-86.3708884790714,39.7055103283169
"POINT (-86.413367464917 41.0209975010735)",IN000333,Kewanna Fire Dept,404 N Toner St,Kewanna,46939-0000, , ,,618, ,{F7D83FC2-82D1-4B47-AE17-2C1799EEE552},-86.413367464917,41.0209975010735
"POINT (-86.671550083239 38.7223803667042)",CO791783,Huron Fire Dept., , , , , ,,618,CountyApproved,{6126C0E7-9195-4F0C-9594-9554FE4B606B},-86.671550083239,38.7223803667042
"POINT (-86.6185604773886 38.9356004977351)",CO791771,PERRY VFD, , , , , ,,618,CountyApproved,{FB8B580C-EA80-44B0-81CB-89BB99E67568},-86.6185604773886,38.9356004977351
"POINT (-86.3735801735826 38.9284202971495)",CO791772,PLEASANT RUN VFD, , , , , ,,618,CountyApproved,{440C6B99-9FA1-4E19-8037-00FB3C76DB89},-86.3735801735826,38.9284202971495
"POINT (-86.4707501136762 38.7342603069016)",CO791775,MITCHELL VFD, , , , , ,,618,CountyApproved,{D129D7BB-FFF7-45AB-A231-F1E6B70048C0},-86.4707501136762,38.7342603069016
"POINT (-86.5948903465755 38.8610404476941)",CO791773,INDIAN CREEK VFD,5357 State Road 158,Bedford,47421, , ,,618,CountyApproved,{3F33ADCF-DB41-4D3A-854D-D257E2BC67E8},-86.5948903465755,38.8610404476941
"POINT (-86.5393504961907 38.9612604676774)",CO791780,Marshall Volunteer Fire Dept., , , , , ,,618,CountyApproved,{B70D2454-8B86-45FE-8026-437AD47C92FF},-86.5393504961907,38.9612604676774
"POINT (-86.2859898754014 38.8480201540441)",CO791789,Guthrie Fire Dept. Leesville Station, , , , , ,,618,CountyApproved,{DC511FFB-E2A7-4D3E-8523-9070BB694053},-86.2859898754014,38.8480201540441
"POINT (-86.5277404067992 38.9027604377224)",CO791781,Oolitic Fire Dept., , , , , ,,618,CountyApproved,{5EC76ABA-D89C-461F-8FC3-705B3A8C3F08},-86.5277404067992,38.9027604377224
"POINT (-86.4480101957338 38.8326003364604)",CO791777,SHAWSWICK VFD STN 1, , , , , ,,618,CountyApproved,{E3DF28C3-7411-4995-B102-958483D21C95},-86.4480101957338,38.8326003364604
"POINT (-85.2734066500872 40.1994194880379)",IN000339,Selma Fire Dept,408 N County Road 600 E,Selma,47383-9590, , ,,618, ,{F86F95BE-FC97-4486-A3F1-5BA56B6A4793},-85.2734066500872,40.1994194880379
"POINT (-86.1232665129727 40.4405988260161)",IN000341,Indian Heights Fire Dept,4102 Cartwright Dr,Kokomo,46902-4388, , ,,618, ,{F86DD49E-4414-4008-99B3-FDFD10B76DAA},-86.1232665129727,40.4405988260161
"POINT (-86.1651064726694 40.4252987878849)",IN000342,Harrison Twp Fire Dept,4102 S Dixon Rd,Kokomo,46902-4818, , ,,618, ,{12707AFB-9C79-4B5F-B434-AF91EB74CBC0},-86.1651064726694,40.4252987878849
"POINT (-85.0468159089168 41.1175595135873)",IN000344,Fort Wayne Fire Prevention,4130 Lahmeyer Rd,Fort Wayne,46815-5659, , ,,618, ,{74347CAE-3517-4E74-8B9B-6760919E499E},-85.0468159089168,41.1175595135873
"POINT (-86.3304195299724 39.2691889928482)",IN000347,Trevlac Volunteer Fire Dept,4181 State Road 45,Nashville,47448-8833, , ,,618, ,{A446A6EB-EFF4-40BC-A389-337F1491F05E},-86.3304195299724,39.2691889928482
"POINT (-85.1346260382441 41.0812295543691)",IN000348,Fort Wayne Arson Dept,419 E Main St,Fort Wayne,46802-1909, , ,,618, ,{A04490BC-3604-431F-912C-1872813D391E},-85.1346260382441,41.0812295543691
